sample_id	CHROMOSOME	Arm	GAIN	LOSS	LOH
H12003857	9	p	0	95	0
H12003857	10	p	98	0	70
H12003857	11	p	80	18	8
H12003857	12	p	39	59	0
H12003857	16	p	99	0	0
H12003857	17	p	6	92	0
H12003857	18	p	9	75	0
H12003857	19	p	93	0	0
H12003857	20	p	99	0	0
H12003857	21	p	85	0	0
H12003857	Y	p	0	0	0
H12003857	X	p	97	0	0
H12003857	1	q	99	0	0
H12003857	2	q	97	0	0
H12003857	3	q	99	0	2
H12003857	4	q	94	2	86
H12003857	5	q	99	0	0
H12003857	6	q	99	0	0
H12003857	7	q	98	0	0
H12003857	8	q	90	7	0
H12003857	9	q	30	35	0
H12003857	10	q	28	67	0
H12003857	11	q	98	0	0
H12003857	12	q	38	61	0
H12003857	13	q	18	81	0
H12003857	14	q	75	23	0
H12003857	15	q	99	0	0
H12003857	16	q	18	78	0
H12003857	17	q	63	30	5
H12003857	18	q	86	0	4
H12003857	19	q	98	0	0
H12003857	20	q	99	0	0
H12003857	21	q	99	0	0
H12003857	22	q	1	62	37
H12003857	Y	q	0	0	0
H12003857	X	q	91	0	0
H12006010	1	p	0	99	0
H12006010	2	p	0	0	0
H12006010	3	p	0	0	0
H12006010	4	p	0	0	0
H12006010	5	p	0	0	0
H12006010	6	p	0	0	0
H12006010	7	p	0	0	0
H12006010	8	p	0	0	0
H12006010	9	p	0	64	0
H12006010	10	p	0	0	0
H12006010	11	p	0	98	0
H12006010	12	p	0	0	0
H12006010	16	p	0	0	0
H12006010	17	p	0	0	0
H12006010	18	p	0	0	0
H12006010	19	p	0	0	0
H12006010	20	p	0	0	0
H12006010	21	p	0	0	0
H12006010	Y	p	0	0	0
H12006010	X	p	0	0	0
H12006010	1	q	98	0	0
H12006010	2	q	0	0	0
H12006010	3	q	0	0	0
H12006010	4	q	0	55	6
H12006010	5	q	0	0	0
H12006010	6	q	0	0	2
H12006010	7	q	0	0	0
H12006010	8	q	0	0	0
H12006010	9	q	0	79	13
H12006010	10	q	0	0	0
H12006010	11	q	0	0	0
H12006010	12	q	0	0	0
H12006010	13	q	0	0	0
H12006010	14	q	0	98	0
H12006010	15	q	0	99	0
H12006010	16	q	0	0	0
H12006010	17	q	0	0	0
H12006010	18	q	0	0	0
H12006010	19	q	0	0	0
H12006010	20	q	0	0	0
H12006010	21	q	0	0	0
H12006010	22	q	0	0	0
H12006010	Y	q	0	0	0
H12006010	X	q	0	0	0
H12007562_292RHB	1	p	0	99	0
H12007562_292RHB	2	p	99	0	0
H12007562_292RHB	3	p	0	0	99
H12007562_292RHB	4	p	0	0	99
H12007562_292RHB	5	p	99	0	0
H12007562_292RHB	6	p	98	0	0
H12007562_292RHB	7	p	9	1	0
H12007562_292RHB	8	p	0	1	97
H12007562_292RHB	9	p	0	0	0
H12007562_292RHB	10	p	99	0	0
H12007562_292RHB	11	p	0	0	99
H12007562_292RHB	12	p	99	0	79
H12007562_292RHB	16	p	0	0	99
H12007562_292RHB	17	p	0	17	99
H12007562_292RHB	18	p	0	99	99
H12007562_292RHB	19	p	98	0	0
H12007562_292RHB	20	p	99	0	0
H12007562_292RHB	21	p	0	0	0
H12007562_292RHB	Y	p	99	0	0
H12007562_292RHB	X	p	4	0	0
H12007562_292RHB	1	q	99	0	0
H12007562_292RHB	2	q	99	0	0
H12007562_292RHB	3	q	0	0	99
H12007562_292RHB	4	q	0	0	99
H12007562_292RHB	5	q	99	0	4
H12007562_292RHB	6	q	0	0	99
H12007562_292RHB	7	q	0	0	8
H12007562_292RHB	8	q	0	0	99
H12007562_292RHB	9	q	0	0	3
H12007562_292RHB	10	q	99	0	6
H12007562_292RHB	11	q	0	0	99
H12007562_292RHB	12	q	99	0	88
H12007562_292RHB	13	q	0	0	99
H12007562_292RHB	14	q	0	0	98
H12007562_292RHB	15	q	0	99	0
H12007562_292RHB	16	q	0	0	99
H12007562_292RHB	17	q	0	0	99
H12007562_292RHB	18	q	0	99	0
H12007562_292RHB	19	q	99	0	0
H12007562_292RHB	20	q	99	0	17
H12007562_292RHB	21	q	0	0	99
H12007562_292RHB	22	q	98	0	0
H12007562_292RHB	Y	q	99	0	0
H12007562_292RHB	X	q	0	0	0
H13011979	1	p	0	0	0
H13011979	2	p	0	0	0
H13011979	3	p	0	0	0
H13011979	4	p	0	0	0
H13011979	5	p	0	0	0
H13011979	6	p	0	0	5
H13011979	7	p	0	0	0
H13011979	8	p	99	0	0
H13011979	9	p	0	0	0
H13011979	10	p	0	0	0
H13011979	11	p	0	0	0
H13011979	12	p	0	0	0
H13011979	16	p	0	0	7
H13011979	17	p	0	0	0
H13011979	18	p	0	0	0
H13011979	19	p	0	0	0
H13011979	20	p	0	0	0
H13011979	21	p	0	0	0
H13011979	Y	p	0	0	0
H13011979	X	p	0	0	0
H13011979	1	q	0	0	0
H13011979	2	q	0	0	0
H13011979	3	q	0	0	0
H13011979	4	q	0	0	0
H13011979	5	q	0	0	0
H13011979	6	q	0	0	2
H13011979	7	q	0	0	0
H13011979	8	q	23	3	0
H13011979	9	q	0	0	0
H13011979	10	q	0	0	0
H13011979	11	q	0	0	0
H13011979	12	q	0	0	0
H13011979	13	q	0	0	0
H13011979	14	q	5	1	0
H13011979	15	q	0	0	0
H13011979	16	q	0	0	0
H13011979	17	q	0	0	0
H13011979	18	q	0	0	0
H13011979	19	q	0	0	0
H13011979	20	q	0	0	0
H13011979	21	q	0	0	0
H13011979	22	q	0	0	0
H13011979	Y	q	0	0	0
H13011979	X	q	0	0	0
H13014064	1	p	2	40	0
H13014064	2	p	4	8	0
H13014064	3	p	0	77	0
H13014064	4	p	8	0	0
H13014064	5	p	0	13	0
H13014064	6	p	1	92	0
H13014064	7	p	10	33	0
H13014064	8	p	3	0	0
H13014064	9	p	0	59	0
H13014064	10	p	0	99	0
H13014064	11	p	0	53	0
H13014064	12	p	4	0	0
H13014064	16	p	5	2	0
H13014064	17	p	0	12	13
H13014064	18	p	57	0	0
H13014064	19	p	0	99	0
H13014064	20	p	7	92	0
H13014064	21	p	0	0	0
H13014064	Y	p	0	0	0
H13014064	X	p	0	0	0
H13014064	1	q	0	93	0
H13014064	2	q	0	35	0
H13014064	3	q	0	99	0
H13014064	4	q	0	0	2
H13014064	5	q	0	60	0
H13014064	6	q	0	33	0
H13014064	7	q	4	95	0
H13014064	8	q	0	0	0
H13014064	9	q	8	0	0
H13014064	10	q	0	66	0
H13014064	11	q	5	59	0
H13014064	12	q	0	0	0
H13014064	13	q	0	99	0
H13014064	14	q	0	97	0
H13014064	15	q	26	59	0
H13014064	16	q	15	24	0
H13014064	17	q	15	0	0
H13014064	18	q	4	91	0
H13014064	19	q	0	99	0
H13014064	20	q	47	0	10
H13014064	21	q	0	18	10
H13014064	22	q	0	99	0
H13014064	Y	q	0	0	0
H13014064	X	q	0	6	7
H14002865	1	p	8	17	17
H14002865	2	p	1	0	0
H14002865	3	p	8	6	0
H14002865	4	p	15	0	0
H14002865	5	p	46	0	0
H14002865	6	p	68	0	0
H14002865	7	p	0	34	0
H14002865	8	p	0	99	0
H14002865	9	p	0	20	0
H14002865	10	p	6	85	0
H14002865	11	p	0	38	0
H14002865	12	p	0	29	0
H14002865	16	p	0	84	0
H14002865	17	p	0	84	0
H14002865	18	p	15	0	0
H14002865	19	p	80	0	0
H14002865	20	p	0	0	0
H14002865	21	p	0	0	0
H14002865	Y	p	0	0	0
H14002865	X	p	10	0	0
H14002865	1	q	66	7	0
H14002865	2	q	0	1	2
H14002865	3	q	47	33	0
H14002865	4	q	0	29	0
H14002865	5	q	3	30	0
H14002865	6	q	0	81	0
H14002865	7	q	57	4	72
H14002865	8	q	75	0	3
H14002865	9	q	0	28	68
H14002865	10	q	2	97	0
H14002865	11	q	18	11	0
H14002865	12	q	0	81	0
H14002865	13	q	3	96	0
H14002865	14	q	0	67	0
H14002865	15	q	6	0	0
H14002865	16	q	0	88	0
H14002865	17	q	64	35	64
H14002865	18	q	9	56	0
H14002865	19	q	25	74	0
H14002865	20	q	93	0	0
H14002865	21	q	0	0	0
H14002865	22	q	0	99	0
H14002865	Y	q	0	0	0
H14002865	X	q	0	94	5
H14015047	1	p	1	0	0
H14015047	2	p	0	0	0
H14015047	3	p	3	0	0
H14015047	4	p	0	1	0
H14015047	5	p	1	0	0
H14015047	6	p	3	0	0
H14015047	7	p	0	0	0
H14015047	8	p	32	61	60
H14015047	9	p	0	64	53
H14015047	10	p	0	0	0
H14015047	11	p	0	0	0
H14015047	12	p	1	0	0
H14015047	16	p	0	0	9
H14015047	17	p	0	1	0
H14015047	18	p	0	0	0
H14015047	19	p	35	0	56
H14015047	20	p	0	1	0
H14015047	21	p	0	0	0
H14015047	Y	p	0	0	0
H14015047	X	p	0	2	0
H14015047	1	q	0	2	0
H14015047	2	q	0	2	0
H14015047	3	q	71	0	0
H14015047	4	q	0	18	19
H14015047	5	q	0	2	5
H14015047	6	q	0	19	21
H14015047	7	q	0	0	3
H14015047	8	q	88	2	7
H14015047	9	q	0	0	0
H14015047	10	q	0	1	0
H14015047	11	q	0	0	0
H14015047	12	q	0	1	0
H14015047	13	q	0	40	41
H14015047	14	q	0	0	0
H14015047	15	q	0	0	0
H14015047	16	q	0	2	0
H14015047	17	q	0	0	0
H14015047	18	q	0	5	4
H14015047	19	q	0	0	0
H14015047	20	q	0	0	0
H14015047	21	q	0	0	0
H14015047	22	q	2	0	0
H14015047	Y	q	0	0	0
H14015047	X	q	0	0	0
H15000257	1	p	0	0	0
H15000257	2	p	0	0	0
H15000257	3	p	0	4	0
H15000257	4	p	0	1	0
H15000257	5	p	0	1	0
H15000257	6	p	0	0	0
H15000257	7	p	99	0	0
H15000257	8	p	0	0	0
H15000257	9	p	0	0	0
H15000257	10	p	0	99	0
H15000257	11	p	0	2	6
H15000257	12	p	0	0	0
H15000257	16	p	10	1	10
H15000257	17	p	0	1	0
H15000257	18	p	1	0	0
H15000257	19	p	92	2	0
H15000257	20	p	98	0	0
H15000257	21	p	85	0	0
H15000257	Y	p	0	0	0
H15000257	X	p	3	0	10
H15000257	1	q	0	0	98
H15000257	2	q	0	1	0
H15000257	3	q	0	2	0
H15000257	4	q	0	0	0
H15000257	5	q	0	0	0
H15000257	6	q	0	0	0
H15000257	7	q	99	0	0
H15000257	8	q	1	0	2
H15000257	9	q	0	2	0
H15000257	10	q	0	99	0
H15000257	11	q	0	0	0
H15000257	12	q	1	0	0
H15000257	13	q	0	1	0
H15000257	14	q	0	0	0
H15000257	15	q	0	1	0
H15000257	16	q	1	0	0
H15000257	17	q	0	0	0
H15000257	18	q	1	0	0
H15000257	19	q	97	0	0
H15000257	20	q	94	0	0
H15000257	21	q	98	0	0
H15000257	22	q	0	96	0
H15000257	Y	q	0	0	0
H15000257	X	q	4	0	9
H15000565	1	p	0	20	0
H15000565	2	p	0	4	2
H15000565	3	p	0	0	0
H15000565	4	p	0	0	0
H15000565	5	p	0	60	0
H15000565	6	p	0	0	8
H15000565	7	p	99	0	0
H15000565	8	p	1	1	0
H15000565	9	p	0	28	0
H15000565	10	p	0	99	0
H15000565	11	p	0	0	99
H15000565	12	p	32	0	0
H15000565	16	p	0	30	7
H15000565	17	p	0	0	0
H15000565	18	p	0	0	0
H15000565	19	p	0	0	0
H15000565	20	p	0	0	0
H15000565	21	p	0	0	0
H15000565	Y	p	0	0	0
H15000565	X	p	4	0	0
H15000565	1	q	70	0	0
H15000565	2	q	0	0	1
H15000565	3	q	0	0	0
H15000565	4	q	0	8	0
H15000565	5	q	0	0	2
H15000565	6	q	0	0	0
H15000565	7	q	99	0	2
H15000565	8	q	0	0	0
H15000565	9	q	0	0	0
H15000565	10	q	0	99	0
H15000565	11	q	0	0	99
H15000565	12	q	0	0	0
H15000565	13	q	0	0	0
H15000565	14	q	0	98	0
H15000565	15	q	0	0	3
H15000565	16	q	0	0	0
H15000565	17	q	0	6	6
H15000565	18	q	0	0	0
H15000565	19	q	0	0	0
H15000565	20	q	0	0	0
H15000565	21	q	0	0	0
H15000565	22	q	0	99	0
H15000565	Y	q	0	0	0
H15000565	X	q	0	0	0
H15001990	1	p	1	0	5
H15001990	2	p	0	0	2
H15001990	3	p	0	0	6
H15001990	4	p	0	0	0
H15001990	5	p	0	0	0
H15001990	6	p	89	0	0
H15001990	7	p	0	0	0
H15001990	8	p	0	0	0
H15001990	9	p	8	50	0
H15001990	10	p	0	99	0
H15001990	11	p	4	0	0
H15001990	12	p	0	0	0
H15001990	16	p	0	0	13
H15001990	17	p	0	0	24
H15001990	18	p	15	0	0
H15001990	19	p	17	0	0
H15001990	20	p	0	0	0
H15001990	21	p	0	0	0
H15001990	Y	p	0	0	0
H15001990	X	p	4	0	0
H15001990	1	q	97	0	2
H15001990	2	q	0	0	1
H15001990	3	q	0	0	3
H15001990	4	q	0	0	2
H15001990	5	q	0	0	0
H15001990	6	q	99	0	3
H15001990	7	q	1	0	2
H15001990	8	q	0	0	4
H15001990	9	q	0	0	4
H15001990	10	q	0	0	0
H15001990	11	q	0	0	4
H15001990	12	q	0	0	2
H15001990	13	q	0	0	0
H15001990	14	q	0	1	2
H15001990	15	q	2	0	4
H15001990	16	q	1	0	7
H15001990	17	q	1	0	12
H15001990	18	q	3	0	0
H15001990	19	q	3	0	0
H15001990	20	q	0	0	0
H15001990	21	q	1	1	0
H15001990	22	q	2	63	0
H15001990	Y	q	0	0	0
H15001990	X	q	0	0	0
H15008175	1	p	0	8	0
H15008175	2	p	0	0	0
H15008175	3	p	1	0	0
H15008175	4	p	0	0	0
H15008175	5	p	0	0	0
H15008175	6	p	0	99	0
H15008175	7	p	99	0	0
H15008175	8	p	11	0	0
H15008175	9	p	0	76	0
H15008175	10	p	0	99	0
H15008175	11	p	0	0	0
H15008175	12	p	0	0	0
H15008175	16	p	1	0	10
H15008175	17	p	0	99	0
H15008175	18	p	0	0	0
H15008175	19	p	76	0	0
H15008175	20	p	0	0	0
H15008175	21	p	0	0	0
H15008175	Y	p	0	0	0
H15008175	X	p	4	0	0
H15008175	1	q	0	0	3
H15008175	2	q	0	0	0
H15008175	3	q	1	12	0
H15008175	4	q	0	0	0
H15008175	5	q	0	0	0
H15008175	6	q	0	99	0
H15008175	7	q	45	0	0
H15008175	8	q	0	0	0
H15008175	9	q	0	15	0
H15008175	10	q	0	99	0
H15008175	11	q	0	0	0
H15008175	12	q	0	0	0
H15008175	13	q	0	99	0
H15008175	14	q	0	98	0
H15008175	15	q	1	0	3
H15008175	16	q	0	35	0
H15008175	17	q	1	28	0
H15008175	18	q	0	0	0
H15008175	19	q	0	0	0
H15008175	20	q	1	1	8
H15008175	21	q	0	0	0
H15008175	22	q	0	99	0
H15008175	Y	q	0	0	0
H15008175	X	q	0	0	0
H15009861	1	p	99	0	0
H15009861	2	p	0	16	97
H15009861	3	p	99	0	3
H15009861	4	p	99	0	0
H15009861	5	p	81	1	0
H15009861	6	p	58	40	37
H15009861	7	p	99	0	0
H15009861	8	p	99	0	0
H15009861	9	p	22	70	0
H15009861	10	p	99	0	0
H15009861	11	p	99	0	0
H15009861	12	p	95	0	0
H15009861	16	p	98	0	11
H15009861	17	p	0	99	0
H15009861	18	p	99	0	0
H15009861	19	p	99	0	0
H15009861	20	p	0	98	0
H15009861	21	p	85	0	0
H15009861	Y	p	0	0	0
H15009861	X	p	99	0	8
H15009861	1	q	99	0	0
H15009861	2	q	0	20	98
H15009861	3	q	99	0	0
H15009861	4	q	98	0	0
H15009861	5	q	6	78	0
H15009861	6	q	99	0	0
H15009861	7	q	99	0	3
H15009861	8	q	99	0	0
H15009861	9	q	99	0	0
H15009861	10	q	0	97	0
H15009861	11	q	99	0	0
H15009861	12	q	7	62	4
H15009861	13	q	93	6	0
H15009861	14	q	98	0	0
H15009861	15	q	99	0	0
H15009861	16	q	99	0	0
H15009861	17	q	81	0	24
H15009861	18	q	99	0	0
H15009861	19	q	99	0	0
H15009861	20	q	99	0	0
H15009861	21	q	99	0	0
H15009861	22	q	99	0	0
H15009861	Y	q	0	0	0
H15009861	X	q	99	0	17
H15012937	1	p	66	5	26
H15012937	2	p	0	0	0
H15012937	3	p	0	44	3
H15012937	4	p	0	0	0
H15012937	5	p	0	74	0
H15012937	6	p	36	47	52
H15012937	7	p	0	9	0
H15012937	8	p	0	85	0
H15012937	9	p	0	71	0
H15012937	10	p	18	0	0
H15012937	11	p	0	17	0
H15012937	12	p	0	0	0
H15012937	16	p	0	0	10
H15012937	17	p	0	99	0
H15012937	18	p	0	0	0
H15012937	19	p	0	0	0
H15012937	20	p	0	0	0
H15012937	21	p	0	0	0
H15012937	Y	p	0	0	0
H15012937	X	p	0	0	0
H15012937	1	q	98	0	0
H15012937	2	q	0	0	0
H15012937	3	q	0	0	3
H15012937	4	q	0	0	0
H15012937	5	q	0	93	0
H15012937	6	q	0	99	0
H15012937	7	q	0	0	0
H15012937	8	q	1	0	0
H15012937	9	q	43	0	0
H15012937	10	q	0	0	3
H15012937	11	q	0	69	0
H15012937	12	q	0	0	0
H15012937	13	q	0	49	0
H15012937	14	q	0	20	0
H15012937	15	q	30	25	3
H15012937	16	q	0	58	0
H15012937	17	q	13	25	55
H15012937	18	q	0	0	0
H15012937	19	q	0	0	0
H15012937	20	q	0	0	0
H15012937	21	q	0	45	0
H15012937	22	q	0	25	0
H15012937	Y	q	0	0	0
H15012937	X	q	0	5	10
H15013929	1	p	3	35	0
H15013929	2	p	70	0	0
H15013929	3	p	0	53	4
H15013929	4	p	11	0	0
H15013929	5	p	0	0	0
H15013929	6	p	0	0	0
H15013929	7	p	8	0	0
H15013929	8	p	10	0	8
H15013929	9	p	0	99	0
H15013929	10	p	1	0	0
H15013929	11	p	83	0	10
H15013929	12	p	0	0	0
H15013929	16	p	20	0	0
H15013929	17	p	5	0	81
H15013929	18	p	0	81	0
H15013929	19	p	2	43	0
H15013929	20	p	0	96	0
H15013929	21	p	0	85	0
H15013929	Y	p	0	99	0
H15013929	X	p	0	0	0
H15013929	1	q	7	1	0
H15013929	2	q	0	25	0
H15013929	3	q	47	0	0
H15013929	4	q	0	28	3
H15013929	5	q	0	99	0
H15013929	6	q	94	0	0
H15013929	7	q	0	0	3
H15013929	8	q	0	81	2
H15013929	9	q	6	3	0
H15013929	10	q	4	0	0
H15013929	11	q	7	0	0
H15013929	12	q	31	1	2
H15013929	13	q	0	33	0
H15013929	14	q	2	2	0
H15013929	15	q	9	58	0
H15013929	16	q	7	0	5
H15013929	17	q	43	9	0
H15013929	18	q	0	57	0
H15013929	19	q	0	47	0
H15013929	20	q	14	0	0
H15013929	21	q	0	86	0
H15013929	22	q	12	15	8
H15013929	Y	q	0	99	0
H15013929	X	q	0	0	0
H15015525	1	p	0	0	0
H15015525	2	p	0	0	0
H15015525	3	p	0	1	0
H15015525	4	p	0	0	0
H15015525	5	p	0	0	0
H15015525	6	p	0	1	0
H15015525	7	p	82	0	0
H15015525	8	p	0	0	0
H15015525	9	p	0	40	0
H15015525	10	p	0	89	0
H15015525	11	p	0	0	0
H15015525	12	p	0	0	0
H15015525	16	p	0	17	9
H15015525	17	p	0	0	0
H15015525	18	p	0	0	0
H15015525	19	p	99	0	0
H15015525	20	p	99	0	0
H15015525	21	p	0	0	0
H15015525	Y	p	0	0	0
H15015525	X	p	0	0	0
H15015525	1	q	0	0	0
H15015525	2	q	0	1	2
H15015525	3	q	0	0	0
H15015525	4	q	0	0	0
H15015525	5	q	0	0	0
H15015525	6	q	0	3	4
H15015525	7	q	99	0	0
H15015525	8	q	0	0	0
H15015525	9	q	0	0	0
H15015525	10	q	0	53	0
H15015525	11	q	0	0	0
H15015525	12	q	0	0	0
H15015525	13	q	1	13	0
H15015525	14	q	0	0	0
H15015525	15	q	0	0	3
H15015525	16	q	0	0	0
H15015525	17	q	0	0	0
H15015525	18	q	6	0	0
H15015525	19	q	99	0	0
H15015525	20	q	99	0	0
H15015525	21	q	0	0	0
H15015525	22	q	0	0	0
H15015525	Y	q	0	0	0
H15015525	X	q	0	0	3
H16003213	1	p	1	0	3
H16003213	2	p	0	99	0
H16003213	3	p	1	18	2
H16003213	4	p	0	0	0
H16003213	5	p	23	0	0
H16003213	6	p	0	0	0
H16003213	7	p	0	2	0
H16003213	8	p	0	0	0
H16003213	9	p	0	75	0
H16003213	10	p	0	0	0
H16003213	11	p	0	74	0
H16003213	12	p	0	3	0
H16003213	16	p	42	0	9
H16003213	17	p	0	99	0
H16003213	18	p	0	5	0
H16003213	19	p	0	33	0
H16003213	20	p	0	32	0
H16003213	21	p	0	0	0
H16003213	Y	p	0	0	0
H16003213	X	p	0	9	0
H16003213	1	q	0	0	0
H16003213	2	q	0	99	0
H16003213	3	q	0	0	0
H16003213	4	q	0	0	0
H16003213	5	q	0	1	0
H16003213	6	q	0	0	0
H16003213	7	q	4	0	0
H16003213	8	q	0	1	0
H16003213	9	q	0	0	0
H16003213	10	q	0	98	0
H16003213	11	q	0	99	0
H16003213	12	q	0	77	0
H16003213	13	q	0	99	0
H16003213	14	q	0	0	0
H16003213	15	q	0	2	4
H16003213	16	q	0	0	0
H16003213	17	q	0	11	0
H16003213	18	q	0	0	0
H16003213	19	q	0	74	0
H16003213	20	q	0	0	9
H16003213	21	q	17	0	0
H16003213	22	q	9	3	0
H16003213	Y	q	0	0	0
H16003213	X	q	0	0	11
H16003994	1	p	0	0	0
H16003994	2	p	0	0	0
H16003994	3	p	0	0	0
H16003994	4	p	0	0	0
H16003994	5	p	0	0	0
H16003994	6	p	0	0	0
H16003994	7	p	0	0	0
H16003994	8	p	0	0	0
H16003994	9	p	0	0	0
H16003994	10	p	0	0	0
H16003994	11	p	0	1	0
H16003994	12	p	0	0	0
H16003994	16	p	0	0	0
H16003994	17	p	0	0	0
H16003994	18	p	0	0	0
H16003994	19	p	0	0	0
H16003994	20	p	0	0	0
H16003994	21	p	0	0	0
H16003994	Y	p	0	0	0
H16003994	X	p	0	0	5
H16003994	1	q	0	0	0
H16003994	2	q	0	0	0
H16003994	3	q	0	0	2
H16003994	4	q	0	0	0
H16003994	5	q	0	0	0
H16003994	6	q	0	0	0
H16003994	7	q	0	0	2
H16003994	8	q	0	0	6
H16003994	9	q	0	0	0
H16003994	10	q	1	0	0
H16003994	11	q	0	0	0
H16003994	12	q	0	0	0
H16003994	13	q	0	0	0
H16003994	14	q	0	0	0
H16003994	15	q	0	0	0
H16003994	16	q	0	0	0
H16003994	17	q	0	0	0
H16003994	18	q	0	0	0
H16003994	19	q	0	0	0
H16003994	20	q	0	0	0
H16003994	21	q	0	0	0
H16003994	22	q	0	0	0
H16003994	Y	q	0	0	0
H16003994	X	q	0	0	6
H16005248	1	p	1	1	0
H16005248	2	p	0	0	2
H16005248	3	p	0	3	0
H16005248	4	p	0	0	0
H16005248	5	p	0	0	0
H16005248	6	p	1	0	0
H16005248	7	p	15	31	0
H16005248	8	p	9	0	87
H16005248	9	p	0	0	0
H16005248	10	p	0	0	0
H16005248	11	p	0	0	0
H16005248	12	p	1	0	0
H16005248	16	p	2	0	9
H16005248	17	p	0	0	0
H16005248	18	p	0	0	0
H16005248	19	p	0	17	0
H16005248	20	p	0	0	0
H16005248	21	p	0	0	0
H16005248	Y	p	0	0	0
H16005248	X	p	0	99	0
H16005248	1	q	0	0	0
H16005248	2	q	1	0	0
H16005248	3	q	0	0	0
H16005248	4	q	0	0	23
H16005248	5	q	1	0	0
H16005248	6	q	0	0	0
H16005248	7	q	1	0	0
H16005248	8	q	99	0	0
H16005248	9	q	2	0	0
H16005248	10	q	0	0	0
H16005248	11	q	1	81	0
H16005248	12	q	2	0	0
H16005248	13	q	0	1	0
H16005248	14	q	1	0	0
H16005248	15	q	3	0	0
H16005248	16	q	3	47	0
H16005248	17	q	10	0	0
H16005248	18	q	0	0	0
H16005248	19	q	1	0	0
H16005248	20	q	6	0	0
H16005248	21	q	0	0	0
H16005248	22	q	3	0	0
H16005248	Y	q	0	0	0
H16005248	X	q	0	99	0
H16005350	1	p	99	0	2
H16005350	2	p	99	0	3
H16005350	3	p	0	34	99
H16005350	4	p	99	0	0
H16005350	5	p	99	0	0
H16005350	6	p	99	0	0
H16005350	7	p	99	0	0
H16005350	8	p	98	0	0
H16005350	9	p	99	0	0
H16005350	10	p	98	0	0
H16005350	11	p	99	0	5
H16005350	12	p	99	0	0
H16005350	16	p	0	0	0
H16005350	17	p	99	0	0
H16005350	18	p	99	0	0
H16005350	19	p	1	0	0
H16005350	20	p	99	0	0
H16005350	21	p	0	0	0
H16005350	Y	p	99	0	0
H16005350	X	p	4	0	0
H16005350	1	q	99	0	0
H16005350	2	q	99	0	0
H16005350	3	q	0	0	99
H16005350	4	q	99	0	0
H16005350	5	q	99	0	0
H16005350	6	q	99	0	0
H16005350	7	q	99	0	0
H16005350	8	q	99	0	0
H16005350	9	q	99	0	0
H16005350	10	q	99	0	0
H16005350	11	q	32	0	0
H16005350	12	q	99	0	0
H16005350	13	q	99	0	0
H16005350	14	q	0	0	98
H16005350	15	q	99	0	0
H16005350	16	q	0	0	0
H16005350	17	q	99	0	0
H16005350	18	q	99	0	0
H16005350	19	q	0	0	0
H16005350	20	q	99	0	0
H16005350	21	q	0	0	0
H16005350	22	q	98	0	0
H16005350	Y	q	99	0	0
H16005350	X	q	0	0	0
H16005504	1	p	0	0	0
H16005504	2	p	0	0	0
H16005504	3	p	0	0	0
H16005504	4	p	0	0	0
H16005504	5	p	0	0	0
H16005504	6	p	0	0	0
H16005504	7	p	0	0	0
H16005504	8	p	0	0	0
H16005504	9	p	0	0	0
H16005504	10	p	0	0	0
H16005504	11	p	0	0	0
H16005504	12	p	0	0	0
H16005504	16	p	0	0	0
H16005504	17	p	0	0	0
H16005504	18	p	0	0	0
H16005504	19	p	0	0	0
H16005504	20	p	0	0	0
H16005504	21	p	0	0	0
H16005504	Y	p	0	0	0
H16005504	X	p	0	0	5
H16005504	1	q	0	0	0
H16005504	2	q	0	0	0
H16005504	3	q	0	0	2
H16005504	4	q	0	0	0
H16005504	5	q	0	0	0
H16005504	6	q	0	0	0
H16005504	7	q	0	0	2
H16005504	8	q	0	0	6
H16005504	9	q	0	0	0
H16005504	10	q	0	0	0
H16005504	11	q	0	0	0
H16005504	12	q	0	0	0
H16005504	13	q	0	0	0
H16005504	14	q	0	0	0
H16005504	15	q	0	0	0
H16005504	16	q	0	0	0
H16005504	17	q	0	0	0
H16005504	18	q	0	0	0
H16005504	19	q	0	0	0
H16005504	20	q	0	0	0
H16005504	21	q	0	0	0
H16005504	22	q	0	0	0
H16005504	Y	q	0	0	0
H16005504	X	q	0	0	6
H16006380	1	p	2	22	3
H16006380	2	p	15	11	0
H16006380	3	p	0	18	0
H16006380	4	p	0	0	0
H16006380	5	p	99	0	0
H16006380	6	p	8	0	0
H16006380	7	p	2	52	0
H16006380	8	p	0	65	0
H16006380	9	p	0	0	0
H16006380	10	p	0	0	0
H16006380	11	p	2	80	6
H16006380	12	p	2	0	0
H16006380	16	p	17	0	0
H16006380	17	p	0	99	0
H16006380	18	p	0	0	0
H16006380	19	p	0	2	11
H16006380	20	p	0	0	0
H16006380	21	p	0	0	0
H16006380	Y	p	0	0	0
H16006380	X	p	99	0	0
H16006380	1	q	98	1	93
H16006380	2	q	0	5	0
H16006380	3	q	0	0	0
H16006380	4	q	0	0	0
H16006380	5	q	0	0	98
H16006380	6	q	8	35	0
H16006380	7	q	0	0	10
H16006380	8	q	99	0	0
H16006380	9	q	0	50	0
H16006380	10	q	3	0	0
H16006380	11	q	66	0	0
H16006380	12	q	0	0	0
H16006380	13	q	0	16	2
H16006380	14	q	77	0	0
H16006380	15	q	29	0	0
H16006380	16	q	11	13	18
H16006380	17	q	64	19	19
H16006380	18	q	0	47	5
H16006380	19	q	4	3	0
H16006380	20	q	0	0	0
H16006380	21	q	17	0	0
